incident_id,incident_year,incident_date,jurisdiction_id,state_abbr,offender_race_id,offender_count,victim_count
167834,2013,2013-04-27,0,OH,0,2,5
167835,2013,2013-06-08,0,OH,0,1,1
167836,2013,2013-07-09,0,OH,1,1,1
167837,2013,2013-10-27,0,OH,0,1,3
167838,2013,2013-01-06,0,OH,6,0,1
167839,2013,2013-11-14,0,OH,0,1,1
167840,2013,2013-03-03,0,OH,1,3,3
167841,2013,2013-04-30,0,OH,6,0,1
167842,2013,2013-04-26,0,OH,0,1,3
167843,2013,2013-06-18,0,OH,0,1,2
167844,2013,2013-02-04,0,OH,0,1,1
167845,2013,2013-10-02,0,OH,0,1,1
167846,2013,2013-05-02,0,OH,0,1,4
167847,2013,2013-05-19,0,OH,1,1,1
167848,2013,2013-04-08,0,OH,6,0,1
167849,2013,2013-09-28,0,OH,6,0,1
167850,2013,2013-03-22,0,OH,0,1,1
167851,2013,2013-04-27,0,OH,0,1,3
167852,2013,2013-04-06,0,OH,0,1,1
167853,2013,2013-05-25,0,OH,0,1,1
167854,2013,2013-07-14,0,OH,6,0,1
167855,2013,2013-07-22,0,OH,6,0,1
167856,2013,2013-09-13,0,OH,0,1,1
167857,2013,2013-08-27,0,OH,6,0,1
167858,2013,2013-07-16,0,OH,0,1,1
167859,2013,2013-07-15,0,OH,0,1,1
167860,2013,2013-10-19,0,OH,6,0,1
167861,2013,2013-03-18,0,OH,6,0,1
167862,2013,2013-03-23,0,OH,6,0,1
167863,2013,2013-04-14,0,OH,1,1,1
167864,2013,2013-06-28,0,OH,6,0,1
167865,2013,2013-12-01,0,OH,5,2,6
167866,2013,2013-07-01,1,OH,5,4,3
167867,2013,2013-05-07,0,OH,6,0,1
167868,2013,2013-10-21,0,OH,6,0,1
167869,2013,2013-04-22,0,OH,6,0,1
167870,2013,2013-09-09,5,OH,6,0,1
167871,2013,2013-10-21,0,OH,0,1,1
167872,2013,2013-01-24,1,OH,6,0,1
167873,2013,2013-05-12,0,OH,6,1,1
167874,2013,2013-05-13,0,OH,6,1,1
167875,2013,2013-05-15,0,OH,6,1,8
167876,2013,2013-12-24,0,OH,1,1,1
167877,2013,2013-04-29,1,OH,0,1,1
167878,2013,2013-05-28,1,OH,0,1,1
167879,2013,2013-12-12,1,OH,6,0,1
167880,2013,2013-01-02,0,OH,0,1,1
167881,2013,2013-05-17,0,OH,0,1,1
167882,2013,2013-11-06,1,OH,0,1,1
167883,2013,2013-12-08,1,OH,5,2,1
167884,2013,2013-08-17,1,OH,0,1,1
167885,2013,2013-10-25,1,OH,0,1,1
167886,2013,2013-08-12,0,OH,0,1,1
167887,2013,2013-06-04,0,OH,6,0,1
167888,2013,2013-06-04,0,OH,0,1,1
167889,2013,2013-01-08,0,OH,0,2,1
167890,2013,2013-01-06,0,OH,6,0,1
167891,2013,2013-02-19,0,OH,1,1,1
167892,2013,2013-05-04,0,OH,1,1,1
167893,2013,2013-05-07,0,OH,1,1,1
167894,2013,2013-09-08,0,OH,0,1,1
167895,2013,2013-05-01,0,OH,0,1,1
167896,2013,2013-09-24,0,OH,6,0,1
167897,2013,2013-05-13,0,OH,1,1,1
167898,2013,2013-05-14,0,OH,6,0,1
167899,2013,2013-09-24,0,OH,0,1,1
167900,2013,2013-12-23,0,OH,6,0,1
167901,2013,2013-01-21,0,OH,6,0,4
167902,2013,2013-09-20,0,OH,0,1,2
167903,2013,2013-12-21,0,OH,6,0,1
167904,2013,2013-08-31,0,OH,0,2,2
167905,2013,2013-07-20,0,OH,6,0,1
167906,2013,2013-06-17,1,OH,5,5,1
167907,2013,2013-07-12,0,OH,6,0,2
167908,2013,2013-08-08,0,OH,6,1,1
167909,2013,2013-04-17,0,OH,6,0,2
167910,2013,2013-05-20,0,OH,6,0,1
167911,2013,2013-06-11,0,OH,6,0,1
167912,2013,2013-09-28,0,OH,0,1,1
167913,2013,2013-12-07,0,OH,6,0,1
167914,2013,2013-05-10,0,OH,0,1,1
167915,2013,2013-07-18,0,OH,0,1,2
167916,2013,2013-02-06,1,OH,0,1,1
167917,2013,2013-07-10,1,OH,0,1,2
167918,2013,2013-02-02,0,OH,6,0,1
167919,2013,2013-06-05,0,OH,6,0,1
167920,2013,2013-12-07,0,OH,0,1,1
167921,2013,2013-04-12,0,OH,0,1,1
167922,2013,2013-03-23,5,OH,6,1,1
167923,2013,2013-01-12,0,OK,0,1,1
167924,2013,2013-10-21,0,OK,0,1,1
167925,2013,2013-02-14,0,OK,6,0,1
167926,2013,2013-07-01,0,OK,6,0,2
167927,2013,2013-01-07,0,OK,6,0,1
167928,2013,2013-12-23,0,OK,6,0,1
167929,2013,2013-06-08,0,OK,0,1,1
167930,2013,2013-08-09,0,OK,0,1,1
167931,2013,2013-11-03,5,OK,6,0,1
167932,2013,2013-12-26,1,OK,6,0,1
167933,2013,2013-06-29,0,OK,6,0,1
167934,2013,2013-06-29,0,OK,0,1,1
167935,2013,2013-07-30,6,OK,2,1,3
167936,2013,2013-07-25,0,OK,0,1,1
167937,2013,2013-07-17,0,OK,6,0,1
167938,2013,2013-01-24,0,OK,6,1,1
167939,2013,2013-02-26,0,OK,2,1,2
167940,2013,2013-04-11,0,OK,2,1,1
167941,2013,2013-07-17,0,OK,0,1,1
167942,2013,2013-05-05,0,OK,0,1,1
167943,2013,2013-01-16,0,OK,0,1,1
167944,2013,2013-02-13,0,OK,1,2,1
167945,2013,2013-03-26,0,OK,1,1,1
167946,2013,2013-04-06,0,OK,0,3,2
167947,2013,2013-04-28,0,OK,0,1,1
167948,2013,2013-05-02,0,OK,1,3,1
167949,2013,2013-06-27,0,OK,6,0,2
167950,2013,2013-07-06,0,OK,0,2,1
167951,2013,2013-08-27,0,OK,1,10,1
167952,2013,2013-09-09,0,OK,0,1,1
167953,2013,2013-10-01,0,OK,1,1,2
167954,2013,2013-11-07,0,OK,0,1,1
167955,2013,2013-02-28,0,OK,0,1,1
167956,2013,2013-10-09,5,OK,6,0,1
167957,2013,2013-03-13,0,OK,6,0,1
167958,2013,2013-05-10,0,OK,0,1,1
167959,2013,2013-06-22,1,OK,0,1,1
167960,2013,2013-02-05,1,OK,0,1,1
167961,2013,2013-08-26,0,OK,0,1,1
167962,2013,2013-10-01,0,OK,5,3,1
167963,2013,2013-04-23,0,OK,1,1,1
167964,2013,2013-03-10,0,OK,0,1,1
167965,2013,2013-05-17,1,OK,6,0,1
167966,2013,2013-05-19,1,OR,0,1,2
167967,2013,2013-01-15,0,OR,6,0,1
167968,2013,2013-03-13,0,OR,0,1,2
167969,2013,2013-09-04,0,OR,6,0,1
167970,2013,2013-03-23,1,OR,0,1,1
167971,2013,2013-06-30,0,OR,6,0,1
167972,2013,2013-09-03,0,OR,0,2,2
167973,2013,2013-04-19,0,OR,0,1,1
167974,2013,2013-09-04,1,OR,6,0,1
167975,2013,2013-03-11,0,OR,0,1,1
167976,2013,2013-05-25,1,OR,0,1,3
167977,2013,2013-11-29,0,OR,6,0,2
167978,2013,2013-12-10,0,OR,6,0,1
167979,2013,2013-12-31,0,OR,6,0,2
167980,2013,2013-12-23,0,OR,6,0,1
167981,2013,2013-03-15,0,OR,6,0,1
167982,2013,2013-04-05,0,OR,6,0,1
167983,2013,2013-04-05,0,OR,6,0,1
167984,2013,2013-05-03,0,OR,0,1,2
167985,2013,2013-05-06,0,OR,6,0,1
167986,2013,2013-06-01,0,OR,6,0,1
167987,2013,2013-06-06,0,OR,6,0,1
167988,2013,2013-06-12,0,OR,6,0,1
167989,2013,2013-06-21,0,OR,6,0,1
167990,2013,2013-06-30,0,OR,0,1,1
167991,2013,2013-07-30,0,OR,0,1,1
167992,2013,2013-06-25,0,OR,0,1,1
167993,2013,2013-12-14,0,OR,6,0,1
167994,2013,2013-08-05,0,OR,6,0,1
167995,2013,2013-06-30,0,OR,6,1,2
167996,2013,2013-01-11,0,OR,6,3,1
167997,2013,2013-05-03,0,OR,6,0,1
167998,2013,2013-06-06,0,OR,0,1,1
167999,2013,2013-08-28,0,OR,6,1,1
168000,2013,2013-01-13,0,OR,6,0,1
168001,2013,2013-01-13,0,OR,6,0,1
168002,2013,2013-01-12,0,OR,6,0,2
168003,2013,2013-01-18,0,OR,6,0,1
168004,2013,2013-02-16,0,OR,0,1,1
168005,2013,2013-02-19,0,OR,6,0,2
168006,2013,2013-03-08,0,OR,6,0,1
168007,2013,2013-03-22,0,OR,6,0,1
168008,2013,2013-04-27,0,OR,6,0,1
168009,2013,2013-04-22,0,OR,5,6,2
168010,2013,2013-03-04,0,OR,0,1,1
168011,2013,2013-05-17,0,OR,0,1,1
168012,2013,2013-07-06,0,OR,0,1,1
168013,2013,2013-08-23,0,OR,0,1,1
168014,2013,2013-08-10,0,OR,6,0,1
168015,2013,2013-04-18,0,OR,1,1,1
168016,2013,2013-04-13,0,OR,0,1,3
168017,2013,2013-05-14,0,OR,6,0,1
168018,2013,2013-02-05,0,OR,6,0,1
168019,2013,2013-07-16,0,OR,1,3,1
168020,2013,2013-08-24,1,OR,0,1,1
168021,2013,2013-08-29,0,OR,0,1,1
168022,2013,2013-08-10,0,OR,6,0,1
168023,2013,2013-08-11,0,OR,6,0,1
168024,2013,2013-08-11,0,OR,0,2,1
168025,2013,2013-08-24,0,OR,0,2,1
168026,2013,2013-02-24,0,OR,6,0,1
168027,2013,2013-05-04,0,OR,5,2,1
168028,2013,2013-05-31,0,OR,6,0,1
168029,2013,2013-02-03,0,OR,6,0,1
168030,2013,2013-06-14,0,OR,6,0,1
168031,2013,2013-11-19,1,OR,6,0,1
168032,2013,2013-08-29,1,OR,0,1,1
168033,2013,2013-07-18,0,OR,0,1,1
168034,2013,2013-06-01,0,PA,6,0,1
168035,2013,2013-06-14,0,PA,1,1,1
168036,2013,2013-06-17,0,PA,6,0,1
168037,2013,2013-06-22,0,PA,1,1,1
168038,2013,2013-06-26,0,PA,0,1,1
168040,2013,2013-12-11,0,PA,1,2,1
168041,2013,2013-03-04,0,PA,0,1,1
168042,2013,2013-03-27,0,PA,6,0,1
168043,2013,2013-01-07,0,PA,0,1,1
168044,2013,2013-05-05,0,PA,6,0,1
168045,2013,2013-06-22,0,PA,0,1,2
168046,2013,2013-06-08,0,PA,6,0,1
168047,2013,2013-08-08,0,PA,1,1,1
168048,2013,2013-08-18,0,PA,0,1,2
168049,2013,2013-08-24,0,PA,5,2,1
168050,2013,2013-08-25,0,PA,1,4,1
168051,2013,2013-09-16,0,PA,0,1,1
168052,2013,2013-09-17,0,PA,0,1,1
168053,2013,2013-09-19,0,PA,0,1,1
168054,2013,2013-10-05,0,PA,0,1,1
168055,2013,2013-10-06,0,PA,0,1,1
168056,2013,2013-12-20,0,PA,6,0,1
168057,2013,2013-11-10,0,PA,5,2,1
168058,2013,2013-02-04,0,PA,0,1,1
168059,2013,2013-06-23,0,PA,6,0,1
168060,2013,2013-07-20,0,PA,6,0,1
168061,2013,2013-08-15,5,PA,6,0,1
168062,2013,2013-07-31,0,PA,1,1,1
168063,2013,2013-09-12,0,PA,0,1,2
168064,2013,2013-06-12,0,PA,0,1,4
168065,2013,2013-04-21,0,PA,0,1,1
168066,2013,2013-10-12,0,PA,0,2,3
168067,2013,2013-11-08,0,PA,0,2,24
168068,2013,2013-03-29,0,PA,0,1,1
168069,2013,2013-01-29,5,PA,6,0,1
168070,2013,2013-07-23,5,PA,6,0,1
168071,2013,2013-02-23,5,PA,6,0,3
168072,2013,2013-07-06,5,PA,0,1,1
168073,2013,2013-09-01,5,PA,6,0,4
168074,2013,2013-10-23,5,PA,6,0,1
168075,2013,2013-12-01,5,PA,6,0,1
168076,2013,2013-12-12,5,PA,6,0,2
168077,2013,2013-03-04,2,PA,0,1,2
168078,2013,2013-12-08,0,PA,0,1,3
168079,2013,2013-03-20,2,PA,0,1,1
168080,2013,2013-06-23,2,PA,6,0,1
168081,2013,2013-02-15,2,PA,6,0,1
168082,2013,2013-02-15,2,PA,6,0,1
168083,2013,2013-08-21,1,PA,0,1,1
168084,2013,2013-05-23,0,PA,0,1,1
168085,2013,2013-05-20,0,PA,0,2,22
168086,2013,2013-05-21,2,PA,6,0,1
168087,2013,2013-06-04,2,PA,6,0,1
168088,2013,2013-11-06,5,PA,6,0,1
168089,2013,2013-09-13,2,PA,6,1,1
168090,2013,2013-01-22,0,PA,0,1,1
168091,2013,2013-07-05,0,RI,6,0,1
168092,2013,2013-10-27,0,RI,6,0,3
168093,2013,2013-07-15,0,RI,0,1,1
168094,2013,2013-04-08,0,RI,0,1,1
168095,2013,2013-03-26,0,RI,6,0,1
168096,2013,2013-03-21,0,RI,1,2,1
168097,2013,2013-09-28,5,RI,0,1,1
168098,2013,2013-09-28,0,SC,6,0,1
168099,2013,2013-07-19,1,SC,6,0,3
168100,2013,2013-12-01,0,SC,0,1,1
168101,2013,2013-01-29,0,SC,0,1,1
168102,2013,2013-11-19,0,SC,0,4,1
168103,2013,2013-03-05,1,SC,0,1,1
168104,2013,2013-03-10,1,SC,0,3,3
168105,2013,2013-07-06,0,SC,0,1,1
168106,2013,2013-01-30,0,SC,1,1,1
168107,2013,2013-02-28,0,SC,6,0,1
168108,2013,2013-09-12,5,SC,1,1,1
168109,2013,2013-03-08,1,SC,1,1,1
168110,2013,2013-10-10,0,SC,1,1,1
168111,2013,2013-08-11,1,SC,1,2,1
168112,2013,2013-09-29,0,SC,0,1,1
168113,2013,2013-05-10,0,SC,0,1,1
168114,2013,2013-02-05,0,SC,1,1,1
168115,2013,2013-03-13,0,SC,1,1,1
168116,2013,2013-02-12,0,SC,6,0,1
168117,2013,2013-05-10,0,SC,1,1,1
168118,2013,2013-04-21,1,SC,0,2,1
168119,2013,2013-01-30,0,SC,1,1,1
168120,2013,2013-01-24,0,SC,6,0,1
168121,2013,2013-05-17,0,SC,1,1,1
168122,2013,2013-05-25,0,SC,1,1,1
168123,2013,2013-05-25,0,SC,0,1,1
168124,2013,2013-10-05,0,SC,1,1,1
168125,2013,2013-12-12,1,SC,1,1,2
168126,2013,2013-08-29,0,SC,0,2,2
168127,2013,2013-12-04,0,SC,1,1,2
168128,2013,2013-09-26,0,SC,6,1,1
168129,2013,2013-11-05,1,SC,6,1,1
168130,2013,2013-02-01,1,SC,0,1,1
168131,2013,2013-10-01,1,SC,6,1,1
168132,2013,2013-05-10,0,SC,1,1,1
168133,2013,2013-03-29,1,SC,6,0,2
168134,2013,2013-05-08,1,SC,0,3,1
168135,2013,2013-03-06,1,SC,0,1,1
168136,2013,2013-06-06,0,SC,6,1,1
168137,2013,2013-12-10,0,SC,1,1,1
168138,2013,2013-02-25,1,SC,1,1,1
168139,2013,2013-05-23,0,SC,1,1,1
168140,2013,2013-03-30,0,SC,0,1,1
168141,2013,2013-06-23,0,SC,1,6,2
168142,2013,2013-08-18,0,SC,6,0,2
168143,2013,2013-04-10,0,SC,6,1,1
168144,2013,2013-03-27,5,SC,6,1,1
168145,2013,2013-07-23,1,SC,1,1,1
168146,2013,2013-09-14,1,SC,1,1,2
168147,2013,2013-07-29,1,SC,0,2,1
168148,2013,2013-04-01,1,SC,6,1,1
168149,2013,2013-07-31,0,SC,0,1,1
168150,2013,2013-03-30,3,SD,0,1,1
168151,2013,2013-10-11,0,SD,0,1,1
168152,2013,2013-06-03,1,SD,6,0,1
168153,2013,2013-01-09,1,SD,6,0,1
168154,2013,2013-02-03,0,SD,5,2,2
168155,2013,2013-01-20,1,SD,0,1,4
168156,2013,2013-08-11,1,SD,6,0,1
168157,2013,2013-09-22,1,SD,6,0,2
168158,2013,2013-06-11,1,SD,0,1,1
168159,2013,2013-08-10,0,SD,6,0,1
168160,2013,2013-02-26,1,SD,1,1,1
168161,2013,2013-05-25,1,SD,6,0,1
168162,2013,2013-04-15,0,SD,0,1,1
168163,2013,2013-08-19,1,SD,0,1,2
168164,2013,2013-06-05,1,SD,6,0,1
168165,2013,2013-09-29,0,SD,1,1,1
168166,2013,2013-03-05,0,SD,6,1,1
168167,2013,2013-11-23,0,SD,6,0,1
168168,2013,2013-07-19,0,SD,6,0,1
168169,2013,2013-02-10,0,SD,6,3,1
168170,2013,2013-06-01,1,SD,0,1,1
168171,2013,2013-01-18,0,TN,1,1,1
168172,2013,2013-03-16,0,TN,1,2,1
168173,2013,2013-03-15,0,TN,1,1,1
168174,2013,2013-04-12,0,TN,0,1,1
168175,2013,2013-04-24,0,TN,1,1,2
168176,2013,2013-02-08,0,TN,1,2,1
168177,2013,2013-07-03,0,TN,1,3,7
168178,2013,2013-06-24,0,TN,6,0,1
168179,2013,2013-06-20,0,TN,1,1,1
168180,2013,2013-03-28,0,TN,0,1,1
168181,2013,2013-08-21,0,TN,1,1,2
168182,2013,2013-08-06,0,TN,1,1,1
168183,2013,2013-07-29,0,TN,1,1,1
168184,2013,2013-07-09,0,TN,1,2,1
168185,2013,2013-09-03,0,TN,0,1,1
168186,2013,2013-08-09,0,TN,1,1,1
168187,2013,2013-09-25,0,TN,1,1,1
168188,2013,2013-10-12,0,TN,1,1,1
168189,2013,2013-10-31,0,TN,1,1,2
168190,2013,2013-02-28,0,TN,0,1,1
168191,2013,2013-06-14,0,TN,6,0,1
168192,2013,2013-07-01,0,TN,1,1,1
168193,2013,2013-12-31,0,TN,0,1,1
168194,2013,2013-12-31,0,TN,1,2,1
168195,2013,2013-08-28,0,TN,3,1,1
168196,2013,2013-08-07,0,TN,0,1,1
168197,2013,2013-03-20,2,TN,6,1,1
168198,2013,2013-09-23,0,TN,6,1,1
168199,2013,2013-07-06,1,TN,0,1,2
168200,2013,2013-08-11,0,TN,0,2,1
168201,2013,2013-04-23,0,TN,0,1,1
168202,2013,2013-02-08,0,TN,0,1,1
168203,2013,2013-06-26,0,TN,0,1,1
168204,2013,2013-11-05,0,TN,0,1,1
168205,2013,2013-03-10,0,TN,1,1,1
168206,2013,2013-09-23,0,TN,1,1,1
168207,2013,2013-05-10,0,TN,1,1,1
168208,2013,2013-03-07,0,TN,1,1,1
168209,2013,2013-12-14,0,TN,0,2,1
168210,2013,2013-03-03,0,TN,0,1,2
168211,2013,2013-04-21,5,TN,0,1,1
168212,2013,2013-03-27,5,TN,6,0,1
168213,2013,2013-11-02,5,TN,0,3,1
168214,2013,2013-10-03,5,TN,6,5,1
168215,2013,2013-11-22,5,TN,0,1,1
168216,2013,2013-07-28,0,TN,6,1,1
168217,2013,2013-07-15,0,TN,0,1,1
168218,2013,2013-09-16,0,TN,0,1,1
168219,2013,2013-06-26,0,TN,6,1,1
168220,2013,2013-06-25,0,TN,6,1,1
168221,2013,2013-07-29,0,TN,0,1,1
168222,2013,2013-12-26,0,TN,0,1,1
168223,2013,2013-06-18,0,TN,6,1,2
168224,2013,2013-07-06,0,TN,1,1,1
168225,2013,2013-12-15,0,TN,6,0,2
168226,2013,2013-07-01,0,TN,0,1,1
168227,2013,2013-09-23,0,TN,6,1,1
168228,2013,2013-06-24,0,TN,0,1,1
168229,2013,2013-08-03,1,TN,6,1,1
168230,2013,2013-10-06,1,TN,6,1,1
168231,2013,2013-11-20,0,TN,0,1,2
168232,2013,2013-09-09,1,TN,0,2,2
168233,2013,2013-10-04,1,TN,6,1,1
168234,2013,2013-09-01,1,TN,0,1,1
168235,2013,2013-07-23,1,TN,6,0,1
168236,2013,2013-04-25,0,TN,1,1,1
168237,2013,2013-09-18,0,TN,0,1,1
168238,2013,2013-08-30,1,TN,0,1,1
168239,2013,2013-07-22,0,TN,6,1,1
168240,2013,2013-09-09,0,TN,0,3,1
168241,2013,2013-09-14,0,TN,6,0,1
168242,2013,2013-01-11,0,TN,0,1,1
168243,2013,2013-01-11,0,TN,0,1,1
168244,2013,2013-12-07,0,TN,1,3,1
168245,2013,2013-08-30,0,TN,1,1,3
168246,2013,2013-10-11,1,TN,0,1,1
168247,2013,2013-02-01,0,TN,0,1,1
168248,2013,2013-05-24,0,TN,0,2,1
168249,2013,2013-04-16,0,TN,0,1,1
168250,2013,2013-02-19,0,TN,0,1,2
168251,2013,2013-01-05,0,TN,1,1,1
168252,2013,2013-04-22,0,TN,6,3,1
168253,2013,2013-04-22,0,TN,0,1,1
168254,2013,2013-10-01,0,TN,0,3,1
168255,2013,2013-10-12,0,TN,1,1,1
168256,2013,2013-10-27,0,TN,1,1,1
168257,2013,2013-11-20,0,TN,1,1,1
168258,2013,2013-11-07,0,TN,1,1,1
168259,2013,2013-11-30,0,TN,6,1,1
168260,2013,2013-10-06,0,TN,0,1,1
168261,2013,2013-10-02,0,TN,1,1,1
168262,2013,2013-06-07,0,TN,6,1,1
168263,2013,2013-04-13,0,TN,6,1,1
168264,2013,2013-06-02,0,TN,6,1,1
168265,2013,2013-07-22,0,TN,6,1,1
168266,2013,2013-07-23,0,TN,6,1,1
168267,2013,2013-07-27,0,TN,0,1,1
168268,2013,2013-07-23,0,TN,0,1,1
168269,2013,2013-04-25,0,TN,0,1,1
168270,2013,2013-07-25,0,TN,5,3,1
168271,2013,2013-07-01,0,TN,6,1,1
168272,2013,2013-10-03,1,TN,0,1,1
168273,2013,2013-11-10,0,TN,0,1,1
168274,2013,2013-03-20,0,TN,0,1,1
168275,2013,2013-06-15,0,TN,0,1,1
168276,2013,2013-01-11,1,TN,0,1,5
168277,2013,2013-01-04,1,TN,6,0,1
168278,2013,2013-05-19,1,TN,6,1,1
168279,2013,2013-04-12,1,TN,1,1,1
168280,2013,2013-06-18,1,TN,1,1,1
168281,2013,2013-06-10,1,TN,1,1,1
168282,2013,2013-06-04,1,TN,1,1,1
168283,2013,2013-06-01,1,TN,1,1,1
168284,2013,2013-07-14,1,TN,0,1,1
168285,2013,2013-06-27,1,TN,1,1,1
168286,2013,2013-08-30,1,TN,1,1,1
168287,2013,2013-08-30,1,TN,1,1,1
168288,2013,2013-08-21,1,TN,1,1,1
168289,2013,2013-08-20,1,TN,1,4,1
168290,2013,2013-08-19,1,TN,1,5,5
168291,2013,2013-08-05,1,TN,1,1,1
168292,2013,2013-08-03,1,TN,0,2,1
168293,2013,2013-08-03,1,TN,1,1,1
168294,2013,2013-08-02,1,TN,1,1,2
168295,2013,2013-07-01,1,TN,1,1,1
168296,2013,2013-09-16,1,TN,1,2,2
168297,2013,2013-09-25,1,TN,1,2,2
168298,2013,2013-09-25,1,TN,1,2,2
168299,2013,2013-09-25,1,TN,1,2,2
168300,2013,2013-09-27,1,TN,1,3,2
168301,2013,2013-08-14,1,TN,1,5,1
168302,2013,2013-10-23,1,TN,0,1,1
168303,2013,2013-08-23,1,TN,1,2,2
168304,2013,2013-10-23,1,TN,1,1,1
168305,2013,2013-10-24,1,TN,0,1,1
168306,2013,2013-10-24,1,TN,1,3,1
168307,2013,2013-11-12,1,TN,1,1,1
168308,2013,2013-10-22,1,TN,1,2,2
168309,2013,2013-11-23,1,TN,0,1,1
168310,2013,2013-11-05,1,TN,1,1,1
168311,2013,2013-11-21,1,TN,1,2,2
168312,2013,2013-12-03,1,TN,1,2,1
168313,2013,2013-12-03,1,TN,1,1,1
168314,2013,2013-12-10,1,TN,1,1,1
168315,2013,2013-12-12,1,TN,6,0,1
168316,2013,2013-11-21,1,TN,1,1,1
168317,2013,2013-08-30,1,TN,1,1,1
168318,2013,2013-12-17,1,TN,0,1,1
168319,2013,2013-12-09,1,TN,1,1,1
168320,2013,2013-11-01,1,TN,0,1,1
168321,2013,2013-09-12,1,TN,1,1,2
168322,2013,2013-05-16,0,TN,0,1,1
168323,2013,2013-04-10,0,TN,0,1,1
168324,2013,2013-10-17,0,TN,0,1,1
168325,2013,2013-11-13,0,TN,0,1,1
168326,2013,2013-11-26,0,TN,0,1,1
168327,2013,2013-12-21,0,TN,0,1,4
168328,2013,2013-04-03,5,TN,1,1,1
168329,2013,2013-11-25,5,TN,6,1,1
168330,2013,2013-04-14,1,TN,6,0,3
168331,2013,2013-04-25,1,TN,0,1,1
168332,2013,2013-07-29,1,TN,0,1,1
168333,2013,2013-09-19,1,TN,0,1,1
168334,2013,2013-03-08,1,TN,0,1,1
168335,2013,2013-10-03,0,TN,0,2,1
168336,2013,2013-11-10,0,TN,5,5,1
168337,2013,2013-12-04,0,TN,0,1,1
168338,2013,2013-11-29,0,TN,0,1,1
168339,2013,2013-07-04,0,TN,0,1,1
168340,2013,2013-10-13,0,TN,0,1,4
168341,2013,2013-06-01,0,TN,1,1,1
168342,2013,2013-08-23,0,TN,6,1,1
168343,2013,2013-08-18,0,TN,0,5,2
168344,2013,2013-08-23,0,TN,0,1,2
168345,2013,2013-01-15,1,TN,1,3,1
168346,2013,2013-08-22,1,TN,0,4,1
168347,2013,2013-02-17,0,TN,0,1,1
168348,2013,2013-04-09,0,TN,0,1,1
168349,2013,2013-03-10,0,TN,0,1,1
168350,2013,2013-07-04,0,TN,0,1,1
168351,2013,2013-09-29,0,TN,1,1,1
168352,2013,2013-09-29,0,TN,6,1,1
168353,2013,2013-09-20,0,TN,6,1,1
168354,2013,2013-09-10,0,TN,1,1,1
168355,2013,2013-10-01,0,TN,1,1,1
168356,2013,2013-11-01,0,TN,1,1,1
168357,2013,2013-11-09,0,TN,1,1,1
168358,2013,2013-11-02,0,TN,1,1,1
168359,2013,2013-01-11,0,TN,1,1,1
168360,2013,2013-11-03,0,TN,1,2,2
168361,2013,2013-12-01,0,TN,1,1,1
168362,2013,2013-12-31,0,TN,1,1,1
168363,2013,2013-10-09,0,TN,1,1,1
168364,2013,2013-12-19,0,TN,1,2,2
168365,2013,2013-06-20,0,TN,1,1,1
168366,2013,2013-07-21,0,TN,0,1,1
168367,2013,2013-11-02,0,TN,0,1,2
168368,2013,2013-05-12,0,TN,6,0,1
168369,2013,2013-02-09,0,TN,0,1,1
168370,2013,2013-09-22,0,TN,0,1,1
168371,2013,2013-09-06,0,TN,0,1,2
168372,2013,2013-10-02,0,TN,0,1,1
168373,2013,2013-10-01,0,TN,0,1,1
168374,2013,2013-12-16,0,TN,0,1,1
168375,2013,2013-09-26,0,TN,1,1,1
168376,2013,2013-01-27,0,TX,1,1,1
168377,2013,2013-03-04,0,TX,1,1,1
168378,2013,2013-04-28,0,TX,1,1,1
168379,2013,2013-05-18,0,TX,1,1,1
168380,2013,2013-05-19,0,TX,0,1,1
168381,2013,2013-06-10,0,TX,0,1,1
168382,2013,2013-07-02,0,TX,0,1,1
168383,2013,2013-07-04,0,TX,0,1,1
168384,2013,2013-07-08,0,TX,0,1,1
168385,2013,2013-07-19,0,TX,1,1,1
168386,2013,2013-07-18,0,TX,6,0,1
168387,2013,2013-07-20,0,TX,6,0,2
168388,2013,2013-09-03,0,TX,0,1,1
168389,2013,2013-09-02,0,TX,6,0,1
168390,2013,2013-09-10,0,TX,0,1,1
168391,2013,2013-11-06,0,TX,5,4,2
168392,2013,2013-12-04,0,TX,1,1,1
168393,2013,2013-12-02,0,TX,6,0,1
168394,2013,2013-01-01,0,TX,1,1,1
168395,2013,2013-01-25,0,TX,6,0,1
168396,2013,2013-02-19,0,TX,0,2,1
168397,2013,2013-03-01,0,TX,1,4,1
168398,2013,2013-06-04,0,TX,1,1,1
168399,2013,2013-06-10,0,TX,1,1,1
168400,2013,2013-06-19,0,TX,1,1,1
168401,2013,2013-06-21,0,TX,1,1,1
168402,2013,2013-06-21,0,TX,1,1,1
168403,2013,2013-08-26,0,TX,0,1,1
168404,2013,2013-10-12,0,TX,1,1,2
168405,2013,2013-12-18,0,TX,5,3,1
168406,2013,2013-12-25,0,TX,0,3,1
168407,2013,2013-02-11,0,TX,5,2,1
168408,2013,2013-03-21,0,TX,0,1,1
168409,2013,2013-03-24,0,TX,1,3,1
168410,2013,2013-04-25,0,TX,6,0,1
168411,2013,2013-05-06,0,TX,1,2,2
168412,2013,2013-05-07,0,TX,0,2,1
168413,2013,2013-07-05,0,TX,0,4,2
168414,2013,2013-09-04,0,TX,6,0,1
168415,2013,2013-09-25,0,TX,6,1,1
